-0.7575,-0.7575,-0.7575,-0.7575,0.4355,0.4355,0.4355,0.4355,0.4355,0.4355,0.4355,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534,2.8534
-0.0519,-0.0519,-0.0519,-0.0519,-0.0519,-0.0519,-0.0519,-0.0519,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,-0.0377,0.8627
-0.0315,-0.0315,-0.0315,-0.0315,-0.0315,-0.0315,0.2207,0.2207,0.2207,0.2207,0.2207,0.3470,0.3470,0.3470,0.3470,0.3470,0.3470,0.3470,0.3470,0.3470,0.3470,0.3470,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538,2.5538
-0.0493,-0.0493,-0.0493,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0266,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,-0.0012,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087
0.0535,0.0535,0.0535,0.2124,0.3940,0.3940,0.3940,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337,1.9337
0.3502,0.3502,0.3502,0.3502,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,0.4155,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349,3.3349
1.9905,1.9905,1.9905,1.9905,1.9905,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477,3.2477
-1.7808,0.1641,0.2990,0.2990,0.2990,0.2990,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,0.7985,1.2283,1.2283,1.2283,1.2283,1.2283,1.2283,1.2283,1.2283,1.2283,1.2283,1.2283,1.2283
1.5643,1.5643,1.5643,1.5643,2.3588,2.3588,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.1678,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354,5.4354
-0.0927,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,-0.0424,1.6232,1.6232,1.6232,1.6232,1.6232,1.6232,1.6232,1.6232,1.6232,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,1.6753,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833,2.2833
0.0111,0.2408,0.2408,0.2408,0.2408,0.2408,0.2408,0.2408,0.2893,0.2893,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4147,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.4760,0.7426,0.7426,0.7426,0.7426,0.7426,0.9770,0.9770,0.9770
0.1376,0.1376,0.1376,1.5231,1.5231,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1339,3.1562,3.1562,3.1562,3.1562,3.1562,3.1562,3.1562,3.1562,3.1562,3.1562,3.1562
-0.0502,-0.0201,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536,2.5536
1.0139,1.4569,1.4569,1.6079,1.6079,1.7245,1.7245,1.7245,1.7245,1.8511,1.8511,1.8511,1.8511,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552,3.6552
-0.3601,-0.3601,-0.3601,-0.3601,-0.3601,-0.3601,-0.3601,-0.3601,-0.0499,-0.0499,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793,1.2793
-0.2143,-0.0338,0.4609,0.4609,0.4609,0.4609,0.6343,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822,5.3822
1.9817,1.9817,1.9817,1.9817,1.9817,1.9817,1.9817,1.9817,1.9817,1.9817,1.9817,1.9817,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877,2.0877
-0.0355,-0.0355,0.2522,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3043,0.3300,0.3300,0.3300,0.3300,0.3300,0.4567,0.4567,0.4567,0.4567,0.4567,0.4567,0.4567,0.4567,0.4567,0.4567,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615,0.9615
-0.0123,-0.0123,-0.0123,-0.0123,-0.0123,-0.0123,-0.0123,0.1488,0.1488,0.1488,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003,3.0003
-0.4152,0.0889,0.0889,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2432,0.2694,0.2694,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731
0.3116,0.3116,0.3116,0.3116,0.3238,0.4341,0.4341,0.4341,0.5897,0.5897,0.5897,0.5897,0.6297,0.6297,0.6297,0.6310,0.6310,0.7088,0.7088,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0084,1.0660,1.0660,1.0660,1.0660,1.0660,1.0660,1.0660,1.0660
-0.2852,-0.2594,-0.2594,-0.2594,-0.2325,-0.2325,-0.1962,-0.1962,-0.1962,-0.1962,-0.1962,-0.1962,-0.1962,-0.1859,-0.1859,-0.1770,-0.1770,-0.1770,-0.1770,-0.1770,-0.1770,-0.1770,-0.1770,-0.1545,-0.1545,-0.1545,-0.1545,-0.1545,-0.1545,-0.1545,-0.1402,-0.1402,-0.1402,-0.1238,-0.1058,-0.1058,-0.1058,-0.1058,-0.1058,-0.1058,-0.1058,-0.1058,-0.1058,-0.1058,-0.0930,-0.0930,-0.0930,-0.0930,-0.0643,-0.0643
0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.1541,0.1541,0.1541,0.2436,0.2927,0.3874,0.4010,0.4256,0.6219,0.6219,0.6219,0.6219,0.6219,0.6219,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.6992,0.7135,0.7135,0.7135,0.7135,0.7135,0.8360,0.8360,0.8360,0.8360
-0.5458,-0.0453,-0.0364,-0.0328,-0.0328,-0.0328,-0.0328,-0.0328,-0.0328,-0.0328,-0.0328,-0.0328,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,-0.0149,0.1089,0.1200,0.1200,0.1200,0.1200,0.1200,0.1200,0.1200,0.1200,0.1200,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333,0.1333
0.2160,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.7227,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,1.8846,2.2380,2.2380,2.2380,2.2380,2.2380,2.2380,2.2380,2.2380,2.2380,2.2380
0.0355,0.0372,0.0372,0.0372,0.0372,0.0372,0.0372,0.0372,0.0372,0.0372,0.0374,0.0374,0.0374,0.0374,0.0374,0.0374,0.0405,0.0584,0.0584,0.0584,0.0584,0.0593,0.0593,0.0593,0.0593,0.0593,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,0.2875,0.2875,0.2875,0.2875,0.2875,0.2875
-0.0383,-0.0383,-0.0383,-0.0383,-0.0383,0.0296,0.0296,0.1432,0.1432,0.1432,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1440,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658,0.1658
0.8588,0.8588,0.8588,0.9581,0.9581,0.9581,0.9581,0.9581,0.9581,0.9581,0.9581,0.9581,0.9581,1.0497,1.0497,1.0497,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.1402,1.2916,1.2916,1.2916,1.2916,1.2916,1.2916,1.2916,1.2916,1.2916,1.2916
-1.8849,-1.0109,-0.8562,-0.8562,-0.8562,-0.8562,-0.8562,-0.8562,-0.8562,-0.8562,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162,1.2162
-0.1223,-0.1223,-0.1223,0.5950,0.5950,0.5950,1.1389,1.2346,1.2346,1.2346,1.2346,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,1.6220,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,6.9949,8.0560
-0.0000,-0.0000,0.0065,0.0065,0.0065,0.0065,0.0065,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.1424,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,0.2394,1.9481,1.9481
0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,0.0176,0.0179,0.0179,0.2755,0.2755,0.2755,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923,2.8923
0.2821,0.2821,0.2821,0.2821,0.3155,0.3155,0.3155,0.3155,0.3155,0.3155,0.3155,0.3155,0.3794,0.3794,0.3794,0.3794,0.3794,0.3794,0.3794,0.3794,0.3794,0.3794,0.3794,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,0.4927,3.2582,3.2582,3.2582,3.2582,3.2582,3.2582,3.2582
0.5079,0.5079,0.5079,0.8818,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,1.2061,2.2310,2.2310,2.2310,2.2310,2.2310,2.2310,2.2310,2.2310
-0.0555,-0.0317,-0.0313,-0.0313,0.2805,0.2805,0.2805,0.2805,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.3106,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940,0.7940
-0.4097,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,0.9767,1.6540,1.6540,1.6540,1.6540,1.6540,1.6540,1.6540
-0.0233,-0.0233,-0.0233,-0.0233,-0.0233,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.1050,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577,0.5577
-0.0664,-0.0637,0.0499,0.0580,0.0580,0.0580,1.2465,1.2465,1.2465,1.2465,1.2465,1.2465,1.2465,1.2465,1.2465,1.2465,1.2465,1.2465,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.5387,1.9698,1.9698,1.9698
-1.1204,-1.1204,-0.0903,-0.0903,-0.0903,-0.0903,-0.0903,-0.0903,-0.0903,-0.0903,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0896,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457,-0.0457
-0.0243,-0.0225,-0.0190,-0.0190,-0.0190,-0.0190,-0.0190,-0.0190,-0.0190,-0.0190,0.0920,0.0920,0.0920,0.0920,0.0920,0.1011,0.1231,0.1231,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.1572,0.2900,0.2900,0.2900,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397,2.1397
0.1810,0.1810,0.1810,0.1810,0.1810,0.1810,0.1810,0.1810,0.2839,0.2839,0.4457,0.4457,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246,0.7246
0.0148,0.0171,0.0180,0.0180,0.0187,0.0206,0.0206,0.0206,0.0206,0.0206,0.0206,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0208,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.0290,0.9832,0.9832,0.9832,0.9832,0.9832,0.9832,0.9832,1.5040,1.5040,1.5040,1.5040,1.5040,1.5040,1.5100,1.5100,1.5100,1.5100
-0.7411,-0.7355,-0.7355,-0.7355,-0.7355,-0.7355,-0.7355,0.6571,0.6571,0.6571,0.6571,0.6571,0.6571,0.6571,0.6571,0.6571,0.6571,1.4487,1.4487,1.4487,1.6378,2.4813,2.4813,2.4813,2.4813,2.4813,2.4813,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791,3.8791
0.4698,0.4698,0.4698,0.4698,0.6033,0.6033,0.6033,0.6033,0.6126,0.6126,0.6996,0.6996,0.6996,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312,1.1312
